;movie_title;title_year;language;country;Couleur;duration;budget;genres;cast_total_facebook_likes;movie_facebook_likes;imdb_score;movie_imdb_link;action;adventure;animation;biography;comedy;crime;documentary;drama;family;fantasy;film-noir;game-show;history;horror;music;musical;mystery;news;reality-tv;romance;sci-fi;short;sport;thriller;war;western;english;french;australia;canada;france;germany;uk;usa; black and white;color
1652;One True Thing ;1998.0;English;USA;Color;127.0;30000000.0;Drama;12785.0;592.0;7.0;http://www.imdb.com/title/tt0120776/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1653;Virtuosity ;1995.0;English;USA;Color;106.0;30000000.0;Action|Crime|Sci-Fi|Thriller;20772.0;0.0;5.5;http://www.imdb.com/title/tt0114857/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1654;My Super Ex-Girlfriend ;2006.0;English;USA;Color;95.0;30000000.0;Comedy|Romance|Sci-Fi;2737.0;1000.0;5.1;http://www.imdb.com/title/tt0465624/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1655;Deliver Us from Evil ;2014.0;English;USA;Color;118.0;30000000.0;Horror|Mystery|Thriller;5697.0;18000.0;6.2;http://www.imdb.com/title/tt2377322/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
1656;Sanctum ;2011.0;English;USA;Color;108.0;30000000.0;Adventure|Drama|Thriller;3892.0;11000.0;5.9;http://www.imdb.com/title/tt0881320/?ref_=fn_tt_tt_1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1657;Little Black Book ;2004.0;English;USA;Color;105.0;35000000.0;Comedy|Drama|Romance;4369.0;484.0;5.2;http://www.imdb.com/title/tt0361841/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
1658;The Five-Year Engagement ;2012.0;English;USA;Color;131.0;30000000.0;Comedy|Romance;3479.0;11000.0;6.2;http://www.imdb.com/title/tt1195478/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1659;Mr 3000 ;2004.0;English;USA;Color;104.0;30000000.0;Comedy|Drama|Romance|Sport;4462.0;491.0;5.5;http://www.imdb.com/title/tt0339412/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1660;The Next Three Days ;2010.0;English;USA;Color;133.0;35000000.0;Crime|Drama|Romance|Thriller;11799.0;27000.0;7.4;http://www.imdb.com/title/tt1458175/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1661;Ultraviolet ;2006.0;English;USA;Color;94.0;30000000.0;Action|Horror|Sci-Fi|Thriller;15271.0;0.0;4.4;http://www.imdb.com/title/tt0370032/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1662;Assault on Precinct 13 ;2005.0;English;USA;Color;109.0;20000000.0;Action|Crime|Drama|Thriller;3148.0;999.0;6.3;http://www.imdb.com/title/tt0398712/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1663;The Replacement Killers ;1998.0;English;USA;Color;96.0;30000000.0;Action|Crime|Thriller;3072.0;629.0;6.1;http://www.imdb.com/title/tt0120008/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1664;Fled ;1996.0;English;USA;Color;105.0;25000000.0;Action|Adventure|Crime|Drama|Romance;6152.0;204.0;5.3;http://www.imdb.com/title/tt0116320/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1665;Eight Legged Freaks ;2002.0;English;USA;Color;99.0;30000000.0;Action|Comedy|Horror;22554.0;0.0;5.4;http://www.imdb.com/title/tt0271367/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1666;Love & Other Drugs ;2010.0;English;USA;Color;112.0;30000000.0;Comedy|Drama|Romance;31278.0;24000.0;6.7;http://www.imdb.com/title/tt0758752/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1667;88 Minutes ;2007.0;English;USA;Color;108.0;30000000.0;Crime|Drama|Mystery|Thriller;16722.0;0.0;5.9;http://www.imdb.com/title/tt0411061/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1668;North Country ;2005.0;English;USA;Color;126.0;35000000.0;Drama;20563.0;0.0;7.3;http://www.imdb.com/title/tt0395972/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
1669;The Whole Ten Yards ;2004.0;English;USA;Color;98.0;40000000.0;Comedy|Crime|Thriller;18085.0;462.0;5.5;http://www.imdb.com/title/tt0327247/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1670;Splice ;2009.0;English;Canada;Color;104.0;26000000.0;Drama|Horror|Sci-Fi;2222.0;12000.0;5.8;http://www.imdb.com/title/tt1017460/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1671;Howard the Duck ;1986.0;English;USA;Color;110.0;35000000.0;Action|Adventure|Comedy|Romance|Sci-Fi;3000.0;0.0;4.6;http://www.imdb.com/title/tt0091225/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1672;Pride and Glory ;2008.0;English;USA;Color;130.0;30000000.0;Crime|Drama|Thriller;5101.0;0.0;6.7;http://www.imdb.com/title/tt0482572/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1673;The Cave ;2005.0;English;USA;Color;93.0;30000000.0;Adventure|Horror|Thriller;2178.0;0.0;5.1;http://www.imdb.com/title/tt0402901/?ref_=fn_tt_tt_1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
1674;Alex & Emma ;2003.0;English;USA;Color;96.0;30000000.0;Comedy|Romance;977.0;625.0;5.6;http://www.imdb.com/title/tt0318283/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1675;Wicker Park ;2004.0;English;USA;Color;114.0;30000000.0;Drama|Mystery|Romance|Thriller;679.0;0.0;7.0;http://www.imdb.com/title/tt0324554/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1676;Fright Night ;2011.0;English;USA;Color;106.0;30000000.0;Comedy|Horror;1393.0;23000.0;6.4;http://www.imdb.com/title/tt1438176/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1677;The New World ;2005.0;English;USA;Color;150.0;30000000.0;Biography|Drama|History|Romance;27829.0;0.0;6.7;http://www.imdb.com/title/tt0402399/?ref_=fn_tt_tt_1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1678;Wing Commander ;1999.0;English;USA;Color;100.0;30000000.0;Action|Adventure|Sci-Fi;2497.0;858.0;4.1;http://www.imdb.com/title/tt0131646/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1679;In Dreams ;1999.0;English;USA;Color;100.0;30000000.0;Drama|Fantasy|Thriller;22006.0;654.0;5.5;http://www.imdb.com/title/tt0120710/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
1680;Dragonball: Evolution ;2009.0;English;USA;Color;100.0;45000000.0;Action|Adventure|Fantasy|Sci-Fi|Thriller;1100.0;0.0;2.7;http://www.imdb.com/title/tt1098327/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
1681;The Last Stand ;2013.0;English;USA;Color;107.0;45000000.0;Action|Crime|Thriller;1643.0;24000.0;6.4;http://www.imdb.com/title/tt1549920/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1682;Godsend ;2004.0;English;USA;Color;102.0;25000000.0;Drama|Horror|Sci-Fi|Thriller;23352.0;387.0;4.8;http://www.imdb.com/title/tt0335121/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1683;Chasing Liberty ;2004.0;English;USA;Color;101.0;23000000.0;Comedy|Romance;842.0;0.0;6.1;http://www.imdb.com/title/tt0360139/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1684;Hoodwinked Too! Hood vs. Evil ;2011.0;English;USA;Color;86.0;30000000.0;Animation|Comedy|Family;5393.0;0.0;4.8;http://www.imdb.com/title/tt0844993/?ref_=fn_tt_tt_1;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1685;An Unfinished Life ;2005.0;English;USA;Color;108.0;30000000.0;Drama;11519.0;0.0;7.0;http://www.imdb.com/title/tt0350261/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
1686;The Imaginarium of Doctor Parnassus ;2009.0;English;UK;Color;123.0;40000000.0;Adventure|Fantasy|Mystery;11769.0;19000.0;6.8;http://www.imdb.com/title/tt1054606/?ref_=fn_tt_tt_1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1688;Runner Runner ;2013.0;English;USA;Color;88.0;30000000.0;Crime|Thriller;5706.0;0.0;5.6;http://www.imdb.com/title/tt2364841/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1689;Antitrust ;2001.0;English;USA;Color;109.0;30000000.0;Action|Crime|Drama|Thriller;1297.0;0.0;6.1;http://www.imdb.com/title/tt0218817/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1690;Glory ;1989.0;English;USA;Color;122.0;18000000.0;Drama|History|War;32930.0;0.0;7.9;http://www.imdb.com/title/tt0097441/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1691;Dead Man Down ;2013.0;English;USA;Color;118.0;30000000.0;Action|Crime|Drama|Thriller;4253.0;0.0;6.5;http://www.imdb.com/title/tt2101341/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1692;The Merchant of Venice ;2004.0;English;USA;Color;131.0;18000000.0;Drama|Romance;16252.0;0.0;7.1;http://www.imdb.com/title/tt0379889/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1693;The Good Thief ;2002.0;English;France;Color;109.0;25000000.0;Action|Crime|Drama|Romance|Thriller;2759.0;287.0;6.6;http://www.imdb.com/title/tt0281820/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1695;Miss Potter ;2006.0;English;UK;Color;88.0;30000000.0;Biography|Drama|Romance;1518.0;0.0;7.0;http://www.imdb.com/title/tt0482546/?ref_=fn_tt_tt_1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1697;DOA: Dead or Alive ;2006.0;English;USA;Color;87.0;21000000.0;Action|Adventure;4473.0;0.0;4.8;http://www.imdb.com/title/tt0398913/?ref_=fn_tt_tt_1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1698;The Assassination of Jesse James by the Coward Robert Ford ;2007.0;English;USA;Color;160.0;30000000.0;Biography|Crime|Drama|History|Western;22516.0;0.0;7.5;http://www.imdb.com/title/tt0443680/?ref_=fn_tt_tt_1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1701;Wild Card ;2015.0;English;USA;Color;92.0;30000000.0;Action|Crime|Drama|Thriller;29773.0;0.0;5.6;http://www.imdb.com/title/tt2231253/?ref_=fn_tt_tt_1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1702;Machine Gun Preacher ;2011.0;English;USA;Color;129.0;30000000.0;Action|Biography|Crime|Drama;19620.0;21000.0;6.8;http://www.imdb.com/title/tt1586752/?ref_=fn_tt_tt_1;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1704;The Color of Freedom ;2007.0;English;Germany;Color;118.0;30000000.0;Biography|Drama|History;143.0;0.0;7.1;http://www.imdb.com/title/tt0438859/?ref_=fn_tt_tt_1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1705;United Passions ;2014.0;English;France;Color;110.0;24000000.0;Drama|History|Sport;2725.0;0.0;2.0;http://www.imdb.com/title/tt2814362/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1709;Sausage Party ;2016.0;English;USA;Color;89.0;19000000.0;Adventure|Animation|Comedy|Fantasy;15795.0;13000.0;7.5;http://www.imdb.com/title/tt1700841/?ref_=fn_tt_tt_1;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1710;Pitch Perfect 2 ;2015.0;English;USA;Color;115.0;29000000.0;Comedy|Music;13159.0;40000.0;6.5;http://www.imdb.com/title/tt2848292/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1711;Walk the Line ;2005.0;English;USA;Color;153.0;28000000.0;Biography|Drama|Music|Romance;1383.0;11000.0;7.9;http://www.imdb.com/title/tt0358273/?ref_=fn_tt_tt_1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1713;Keeping the Faith ;2000.0;English;USA;Color;128.0;30000000.0;Comedy|Drama|Romance;5404.0;0.0;6.4;http://www.imdb.com/title/tt0171433/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1714;The Borrowers ;1997.0;English;UK;Color;89.0;29000000.0;Adventure|Comedy|Family|Fantasy;2056.0;0.0;5.8;http://www.imdb.com/title/tt0118755/?ref_=fn_tt_tt_1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1715;Frost/Nixon ;2008.0;English;USA;Color;122.0;35000000.0;Drama;6161.0;0.0;7.7;http://www.imdb.com/title/tt0870111/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1716;Confessions of a Dangerous Mind ;2002.0;English;USA;Color;113.0;29000000.0;Biography|Comedy|Crime|Drama|Romance|Thriller;810.0;3000.0;7.1;http://www.imdb.com/title/tt0270288/?ref_=fn_tt_tt_1;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
1717;Serving Sara ;2002.0;English;Germany;Color;99.0;29000000.0;Comedy|Romance;4169.0;201.0;5.3;http://www.imdb.com/title/tt0261289/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
1718;The Boss ;2016.0;English;USA;Color;99.0;29000000.0;Comedy;23562.0;0.0;5.3;http://www.imdb.com/title/tt2702724/?ref_=fn_tt_tt_1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
